gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,gameDate
0022200241,1610612764,Washington,Wizards,WAS,wizards,240:00,102.0,105.0,94.3,100.0,7.7,5.0,0.475,1.12,13.9,0.327,0.603,0.475,16.359,16.8,0.5,0.525,1.0,0.2,106.02,101.5,84.58,101.0,0.539,2022-11-20
0022200241,1610612766,Charlotte,Hornets,CHA,hornets,240:00,94.3,100.0,102.0,105.0,-7.7,-5.0,0.487,1.46,13.4,0.397,0.673,0.525,12.024,12.7,0.43,0.463,1.0,0.201,106.02,101.5,84.58,102.0,0.461,2022-11-20
0022200244,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,116.4,118.9,91.9,91.6,24.6,27.4,0.705,1.55,22.0,0.436,0.74,0.607,20.61,21.1,0.608,0.627,1.0,0.198,95.86,95.0,79.17,95.0,0.675,2022-11-20
0022200244,1610612748,Miami,Heat,MIA,heat,240:00,91.9,91.6,116.4,118.9,-24.6,-27.4,0.548,1.06,13.9,0.26,0.564,0.393,16.899,16.8,0.425,0.485,1.0,0.201,95.86,95.0,79.17,95.0,0.325,2022-11-20
0022200240,1610612756,Phoenix,Suns,PHX,suns,240:00,116.1,122.1,97.9,99.0,18.2,23.1,0.814,2.69,22.3,0.45,0.736,0.584,13.01,13.7,0.51,0.533,1.0,0.198,98.46,95.5,79.58,95.0,0.594,2022-11-20
0022200240,1610612752,New York,Knicks,NYK,knicks,240:00,97.9,99.0,116.1,122.1,-18.2,-23.1,0.588,1.82,15.7,0.264,0.55,0.416,11.34,11.5,0.441,0.495,1.0,0.198,98.46,95.5,79.58,96.0,0.406,2022-11-20
0022200247,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,116.5,118.3,86.5,88.5,30.1,29.8,0.644,1.93,20.8,0.195,0.768,0.555,14.21,14.4,0.6,0.644,1.0,0.199,105.98,104.0,86.67,104.0,0.684,2022-11-20
0022200247,1610612759,San Antonio,Spurs,SAS,spurs,240:00,86.5,88.5,116.5,118.3,-30.1,-29.8,0.634,2.6,17.9,0.232,0.805,0.445,9.398,9.6,0.424,0.42,1.0,0.198,105.98,104.0,86.67,104.0,0.316,2022-11-20
0022200245,1610612745,Houston,Rockets,HOU,rockets,240:00,115.5,117.6,125.0,124.5,-9.5,-6.9,0.585,1.71,17.2,0.314,0.791,0.532,13.477,13.7,0.539,0.589,1.0,0.197,102.74,102.0,85.0,102.0,0.478,2022-11-20
0022200245,1610612744,Golden State,Warriors,GSW,warriors,240:00,125.0,124.5,115.5,117.6,9.5,6.9,0.826,2.24,25.7,0.209,0.686,0.468,16.732,16.7,0.674,0.686,1.0,0.199,102.74,102.0,85.0,102.0,0.522,2022-11-20
0022200243,1610612751,Brooklyn,Nets,BKN,nets,240:00,122.6,121.0,104.9,109.5,17.7,11.4,0.66,1.74,23.3,0.139,0.719,0.51,18.34,18.1,0.699,0.709,1.0,0.197,106.62,105.0,87.5,105.0,0.56,2022-11-20
0022200243,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,104.9,109.5,122.6,121.0,-17.7,-11.4,0.651,2.8,18.6,0.281,0.861,0.49,9.121,9.5,0.495,0.51,1.0,0.199,106.62,105.0,87.5,105.0,0.44,2022-11-20
0022200246,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,102.9,102.1,99.6,103.2,3.3,-1.1,0.686,1.85,19.3,0.167,0.767,0.451,13.795,13.7,0.545,0.556,1.0,0.2,96.3,95.0,79.17,95.0,0.453,2022-11-20
0022200246,1610612743,Denver,Nuggets,DEN,nuggets,240:00,99.6,103.2,102.9,102.1,-3.3,1.1,0.595,1.38,17.7,0.233,0.833,0.549,16.267,16.8,0.532,0.567,1.0,0.199,96.3,95.0,79.17,95.0,0.547,2022-11-20
0022200248,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,117.4,115.2,100.5,104.1,16.9,11.1,0.571,1.2,19.3,0.138,0.7,0.494,20.593,20.2,0.671,0.711,1.0,0.198,99.3,98.5,82.08,99.0,0.591,2022-11-21
0022200248,1610612737,Atlanta,Hawks,ATL,hawks,240:00,100.5,104.1,117.4,115.2,-16.9,-11.1,0.632,1.41,17.7,0.3,0.862,0.506,16.752,17.3,0.5,0.54,1.0,0.199,99.3,98.5,82.08,98.0,0.409,2022-11-21
0022200250,1610612741,Chicago,Bulls,CHI,bulls,240:00,115.5,117.5,102.4,104.9,13.0,12.6,0.565,1.73,18.7,0.277,0.865,0.586,14.313,14.6,0.596,0.619,1.0,0.193,104.64,102.5,85.42,103.0,0.581,2022-11-21
0022200250,1610612738,Boston,Celtics,BOS,celtics,240:00,102.4,104.9,115.5,117.5,-13.0,-12.6,0.737,1.87,20.4,0.135,0.723,0.414,14.357,14.7,0.546,0.566,1.0,0.197,104.64,102.5,85.42,102.0,0.419,2022-11-21
0022200252,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,99.2,101.0,95.1,97.1,4.1,3.8,0.811,1.67,21.2,0.188,0.702,0.467,17.013,17.3,0.518,0.56,1.0,0.199,106.0,104.0,86.67,104.0,0.534,2022-11-21
0022200252,1610612748,Miami,Heat,MIA,heat,240:00,95.1,97.1,99.2,101.0,-4.1,-3.8,0.743,1.73,18.0,0.298,0.813,0.533,14.124,14.4,0.45,0.489,1.0,0.201,106.0,104.0,86.67,104.0,0.466,2022-11-21
0022200255,1610612746,LA,Clippers,LAC,clippers,240:00,117.1,123.5,113.4,115.2,3.7,8.3,0.553,1.63,18.4,0.356,0.6,0.484,15.48,16.3,0.566,0.609,1.0,0.196,101.96,98.5,82.08,98.0,0.53,2022-11-21
0022200255,1610612762,Utah,Jazz,UTA,jazz,240:00,113.4,115.2,117.1,123.5,-3.7,-8.3,0.55,1.29,15.9,0.4,0.644,0.516,16.905,17.2,0.517,0.573,1.0,0.199,101.96,98.5,82.08,99.0,0.47,2022-11-21
0022200251,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,117.8,114.4,105.4,108.8,12.5,5.6,0.66,2.21,21.8,0.262,0.706,0.505,13.861,13.5,0.599,0.613,1.0,0.2,103.18,103.0,85.83,104.0,0.595,2022-11-21
0022200251,1610612757,Portland,Trail Blazers,POR,blazers,240:00,105.4,108.8,117.8,114.4,-12.5,-5.6,0.432,1.19,13.9,0.294,0.738,0.495,15.186,15.7,0.516,0.548,1.0,0.198,103.18,103.0,85.83,102.0,0.405,2022-11-21
0022200253,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,124.0,125.5,78.8,81.4,45.2,44.1,0.612,2.14,20.8,0.298,0.83,0.564,13.561,13.7,0.621,0.638,1.0,0.2,104.3,102.0,85.0,102.0,0.745,2022-11-21
0022200253,1610612744,Golden State,Warriors,GSW,warriors,240:00,78.8,81.4,124.0,125.5,-45.2,-44.1,0.607,0.63,13.5,0.17,0.702,0.436,25.626,26.5,0.446,0.504,1.0,0.196,104.3,102.0,85.0,102.0,0.255,2022-11-21
0022200249,1610612754,Indiana,Pacers,IND,pacers,240:00,115.1,123.0,101.0,101.0,14.1,22.0,0.744,1.52,21.2,0.333,0.725,0.542,19.648,21.0,0.576,0.628,1.0,0.193,103.94,100.5,83.75,100.0,0.635,2022-11-21
0022200249,1610612753,Orlando,Magic,ORL,magic,240:00,101.0,101.0,115.1,123.0,-14.1,-22.0,0.556,1.18,15.0,0.275,0.667,0.458,16.832,16.8,0.488,0.531,1.0,0.2,103.94,100.5,83.75,101.0,0.365,2022-11-21
0022200254,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,113.2,115.5,120.8,124.0,-7.5,-8.5,0.581,1.79,17.7,0.28,0.62,0.45,13.323,13.6,0.534,0.583,1.0,0.2,105.94,103.5,86.25,103.0,0.478,2022-11-21
0022200254,1610612752,New York,Knicks,NYK,knicks,240:00,120.8,124.0,113.2,115.5,7.5,8.5,0.412,1.4,14.8,0.38,0.72,0.55,14.045,14.4,0.582,0.61,1.0,0.194,105.94,103.5,86.25,104.0,0.522,2022-11-21
0022200258,1610612743,Denver,Nuggets,DEN,nuggets,240:00,107.5,113.7,112.1,113.4,-4.5,0.3,0.651,1.56,19.5,0.396,0.651,0.516,17.921,18.9,0.529,0.554,1.0,0.196,99.3,96.0,80.0,95.0,0.487,2022-11-22
0022200258,1610612765,Detroit,Pistons,DET,pistons,240:00,112.1,113.4,107.5,113.7,4.5,-0.3,0.6,1.69,19.7,0.349,0.604,0.484,16.3,16.5,0.557,0.584,1.0,0.198,99.3,96.0,80.0,97.0,0.513,2022-11-22
0022200256,1610612755,Philadelphia,76ers,PHI,sixers,240:00,119.7,123.7,109.6,111.6,10.1,12.1,0.442,1.9,14.1,0.421,0.789,0.568,10.412,10.8,0.515,0.542,1.0,0.198,96.38,94.0,78.33,93.0,0.48,2022-11-22
0022200256,1610612751,Brooklyn,Nets,BKN,nets,240:00,109.6,111.6,119.7,123.7,-10.1,-12.1,0.705,2.07,23.5,0.211,0.579,0.432,15.509,15.8,0.606,0.618,1.0,0.197,96.38,94.0,78.33,95.0,0.52,2022-11-22
0022200257,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,99.8,100.9,100.1,104.6,-0.3,-3.7,0.634,1.44,17.5,0.273,0.717,0.491,16.484,16.7,0.495,0.523,1.0,0.198,111.04,108.0,90.0,108.0,0.508,2022-11-22
0022200257,1610612758,Sacramento,Kings,SAC,kings,240:00,100.1,104.6,99.8,100.9,0.3,3.7,0.692,1.35,18.1,0.283,0.727,0.509,17.718,18.5,0.517,0.555,1.0,0.195,111.04,108.0,90.0,108.0,0.492,2022-11-22
0022200259,1610612756,Phoenix,Suns,PHX,suns,240:00,103.4,106.5,95.1,95.5,8.3,11.0,0.479,1.53,16.2,0.218,0.808,0.505,13.489,13.9,0.549,0.552,1.0,0.2,110.8,109.0,90.83,108.0,0.522,2022-11-22
0022200259,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,95.1,95.5,103.4,106.5,-8.3,-11.0,0.528,1.12,13.9,0.192,0.782,0.495,15.399,15.5,0.447,0.523,1.0,0.198,110.8,109.0,90.83,110.0,0.478,2022-11-22
0022200263,1610612737,Atlanta,Hawks,ATL,hawks,240:00,109.4,110.6,98.8,102.9,10.6,7.7,0.561,1.77,16.7,0.25,0.722,0.491,12.367,12.5,0.505,0.563,1.0,0.198,106.18,103.5,86.25,104.0,0.552,2022-11-23
0022200263,1610612758,Sacramento,Kings,SAC,kings,240:00,98.8,102.9,109.4,110.6,-10.6,-7.7,0.659,1.42,18.7,0.278,0.75,0.509,17.717,18.4,0.511,0.539,1.0,0.198,106.18,103.5,86.25,103.0,0.448,2022-11-23
0022200266,1610612761,Toronto,Raptors,TOR,raptors,240:00,95.1,100.0,113.0,115.5,-17.9,-15.5,0.444,1.14,11.3,0.435,0.763,0.551,13.592,14.3,0.391,0.438,1.0,0.198,101.04,97.5,81.25,98.0,0.385,2022-11-23
0022200266,1610612751,Brooklyn,Nets,BKN,nets,240:00,113.0,115.5,95.1,100.0,17.9,15.5,0.711,1.52,23.2,0.237,0.565,0.449,21.195,21.6,0.652,0.658,1.0,0.194,101.04,97.5,81.25,97.0,0.615,2022-11-23
0022200268,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,117.4,117.8,121.3,122.4,-3.8,-4.7,0.619,2.6,17.9,0.286,0.6,0.434,9.318,9.3,0.526,0.576,1.0,0.199,97.52,96.91,80.75,107.0,0.452,2022-11-23
0022200268,1610612743,Denver,Nuggets,DEN,nuggets,265:00,121.3,122.4,117.4,117.8,3.8,4.7,0.738,1.63,19.9,0.4,0.714,0.566,17.586,17.8,0.557,0.618,1.0,0.197,97.52,96.91,80.75,107.0,0.548,2022-11-23
0022200267,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,102.7,108.7,114.7,114.6,-11.9,-5.9,0.585,1.2,16.6,0.333,0.848,0.57,18.182,19.2,0.522,0.559,1.0,0.197,106.46,103.5,86.25,104.0,0.451,2022-11-23
0022200267,1610612741,Chicago,Bulls,CHI,bulls,240:00,114.7,114.6,102.7,108.7,11.9,5.9,0.698,2.31,21.8,0.152,0.667,0.43,12.631,12.6,0.598,0.622,1.0,0.2,106.46,103.5,86.25,103.0,0.549,2022-11-23
0022200270,1610612762,Utah,Jazz,UTA,jazz,240:00,115.6,120.8,125.2,131.6,-9.6,-10.7,0.756,1.94,22.4,0.295,0.696,0.5,15.943,16.7,0.602,0.635,1.0,0.196,100.12,95.5,79.58,96.0,0.473,2022-11-23
0022200270,1610612765,Detroit,Pistons,DET,pistons,240:00,125.2,131.6,115.6,120.8,9.6,10.7,0.545,3.43,18.2,0.304,0.705,0.5,7.008,7.4,0.562,0.62,1.0,0.2,100.12,95.5,79.58,95.0,0.527,2022-11-23
0022200271,1610612744,Golden State,Warriors,GSW,warriors,240:00,119.6,121.6,101.1,104.9,18.5,16.7,0.75,2.77,23.7,0.3,0.667,0.485,12.534,12.7,0.593,0.604,1.0,0.199,104.8,102.0,85.0,102.0,0.587,2022-11-23
0022200271,1610612746,LA,Clippers,LAC,clippers,240:00,101.1,104.9,119.6,121.6,-18.5,-16.7,0.564,1.29,16.0,0.333,0.7,0.515,16.056,16.7,0.511,0.541,1.0,0.2,104.8,102.0,85.0,102.0,0.413,2022-11-23
0022200262,1610612754,Indiana,Pacers,IND,pacers,240:00,98.0,101.0,115.6,115.0,-17.6,-14.0,0.676,1.92,17.7,0.3,0.677,0.429,12.616,13.0,0.469,0.49,1.0,0.2,101.26,100.0,83.33,100.0,0.364,2022-11-23
0022200262,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,115.6,115.0,98.0,101.0,17.6,14.0,0.66,1.35,22.4,0.323,0.7,0.571,23.12,23.0,0.662,0.681,1.0,0.201,101.26,100.0,83.33,100.0,0.636,2022-11-23
0022200261,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,126.5,128.1,107.0,106.7,19.5,21.4,0.537,1.29,17.9,0.343,0.721,0.551,18.864,19.1,0.635,0.678,1.0,0.198,89.92,89.5,74.58,89.0,0.583,2022-11-23
0022200261,1610612757,Portland,Trail Blazers,POR,blazers,240:00,107.0,106.7,126.5,128.1,-19.5,-21.4,0.8,1.65,21.8,0.279,0.657,0.449,18.948,18.9,0.532,0.573,1.0,0.195,89.92,89.5,74.58,90.0,0.417,2022-11-23
0022200264,1610612738,Boston,Celtics,BOS,celtics,240:00,126.0,128.9,111.7,114.3,14.2,14.6,0.644,2.42,21.6,0.205,0.786,0.506,12.092,12.4,0.637,0.67,1.0,0.196,99.74,97.5,81.25,97.0,0.578,2022-11-23
0022200264,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,111.7,114.3,126.0,128.9,-14.2,-14.6,0.455,1.43,16.0,0.214,0.795,0.494,13.966,14.3,0.604,0.614,1.0,0.198,99.74,97.5,81.25,98.0,0.422,2022-11-23
0022200260,1610612766,Charlotte,Hornets,CHA,hornets,240:00,100.7,104.9,96.3,100.0,4.5,4.9,0.568,1.56,17.6,0.291,0.735,0.5,15.06,15.7,0.511,0.528,1.0,0.194,105.58,101.5,84.58,102.0,0.533,2022-11-23
0022200260,1610612755,Philadelphia,76ers,PHI,sixers,240:00,96.3,100.0,100.7,104.9,-4.5,-4.9,0.526,1.05,15.0,0.265,0.709,0.5,18.109,18.8,0.494,0.538,1.0,0.2,105.58,101.5,84.58,101.0,0.467,2022-11-23
0022200269,1610612759,San Antonio,Spurs,SAS,spurs,240:00,100.6,103.8,119.2,120.6,-18.6,-16.8,0.756,1.55,20.9,0.26,0.732,0.473,18.295,18.9,0.541,0.565,1.0,0.196,108.76,106.5,88.75,106.0,0.417,2022-11-23
0022200269,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,119.2,120.6,100.6,103.8,18.6,16.8,0.702,1.57,22.1,0.268,0.74,0.527,19.409,19.6,0.659,0.678,1.0,0.198,108.76,106.5,88.75,107.0,0.583,2022-11-23
0022200265,1610612748,Miami,Heat,MIA,heat,240:00,111.1,113.0,100.6,106.1,10.5,6.9,0.513,1.54,14.7,0.321,0.774,0.541,12.785,13.0,0.505,0.55,1.0,0.197,103.02,99.5,82.92,100.0,0.522,2022-11-23
0022200265,1610612764,Washington,Wizards,WAS,wizards,240:00,100.6,106.1,111.1,113.0,-10.5,-6.9,0.643,1.93,19.5,0.226,0.679,0.459,13.415,14.1,0.528,0.539,1.0,0.198,103.02,99.5,82.92,99.0,0.478,2022-11-23
0022200277,1610612748,Miami,Heat,MIA,heat,240:00,107.7,113.4,106.2,109.2,1.6,4.2,0.571,1.85,17.6,0.292,0.661,0.49,12.73,13.4,0.511,0.555,1.0,0.191,101.46,97.5,81.25,97.0,0.509,2022-11-25
0022200277,1610612764,Washington,Wizards,WAS,wizards,240:00,106.2,109.2,107.7,113.4,-1.6,-4.2,0.675,2.25,19.2,0.339,0.708,0.51,11.905,12.2,0.489,0.526,1.0,0.199,101.46,97.5,81.25,98.0,0.491,2022-11-25
0022200275,1610612738,Boston,Celtics,BOS,celtics,240:00,120.9,123.2,98.6,103.0,22.3,20.3,0.659,2.7,20.5,0.14,0.679,0.438,9.913,10.1,0.59,0.643,1.0,0.198,103.16,100.0,83.33,99.0,0.613,2022-11-25
0022200275,1610612758,Sacramento,Kings,SAC,kings,240:00,98.6,103.0,120.9,123.2,-22.3,-20.3,0.556,1.11,14.7,0.321,0.86,0.563,17.071,17.8,0.466,0.528,1.0,0.196,103.16,100.0,83.33,101.0,0.387,2022-11-25
0022200282,1610612759,San Antonio,Spurs,SAS,spurs,240:00,91.2,92.2,101.2,102.9,-9.9,-10.8,0.553,1.31,14.6,0.344,0.696,0.491,15.528,15.7,0.41,0.439,1.0,0.198,103.42,102.0,85.0,102.0,0.386,2022-11-25
0022200282,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,101.2,102.9,91.2,92.2,9.9,10.8,0.7,1.27,19.7,0.304,0.656,0.509,21.195,21.6,0.53,0.572,1.0,0.199,103.42,102.0,85.0,102.0,0.614,2022-11-25
0022200279,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,127.1,130.7,109.2,108.8,17.9,21.9,0.553,1.86,18.2,0.327,0.72,0.525,13.477,13.9,0.615,0.642,1.0,0.197,102.76,101.5,84.58,101.0,0.554,2022-11-25
0022200279,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,109.2,108.8,127.1,130.7,-17.9,-21.9,0.703,2.0,18.8,0.28,0.673,0.475,12.79,12.7,0.488,0.557,1.0,0.201,102.76,101.5,84.58,102.0,0.446,2022-11-25
0022200278,1610612745,Houston,Rockets,HOU,rockets,240:00,121.9,123.1,115.3,115.1,6.6,8.0,0.61,1.14,16.4,0.51,0.813,0.66,20.944,21.2,0.54,0.609,1.0,0.2,105.44,105.0,87.5,104.0,0.565,2022-11-25
0022200278,1610612737,Atlanta,Hawks,ATL,hawks,240:00,115.3,115.1,121.9,123.1,-6.6,-8.0,0.359,1.0,11.1,0.188,0.49,0.34,13.228,13.2,0.567,0.623,1.0,0.197,105.44,105.0,87.5,106.0,0.435,2022-11-25
0022200280,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,118.2,120.6,104.7,107.4,13.5,13.3,0.643,2.08,20.1,0.25,0.741,0.52,13.131,13.4,0.596,0.622,1.0,0.198,98.22,96.0,80.0,97.0,0.585,2022-11-25
0022200280,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,104.7,107.4,118.2,120.6,-13.5,-13.3,0.353,1.33,10.0,0.259,0.75,0.48,9.236,9.5,0.46,0.518,1.0,0.199,98.22,96.0,80.0,95.0,0.415,2022-11-25
0022200274,1610612752,New York,Knicks,NYK,knicks,265:00,111.9,118.3,122.9,120.0,-11.0,-1.7,0.587,2.7,17.5,0.317,0.673,0.477,8.672,9.2,0.5,0.55,1.0,0.198,100.87,99.17,82.64,109.0,0.467,2022-11-25
0022200274,1610612757,Portland,Trail Blazers,POR,blazers,265:00,122.9,120.0,111.9,118.3,11.0,1.7,0.571,1.85,16.6,0.327,0.683,0.523,12.1,11.8,0.553,0.614,1.0,0.203,100.87,99.17,82.64,110.0,0.533,2022-11-25
0022200284,1610612744,Golden State,Warriors,GSW,warriors,240:00,118.7,124.0,115.1,114.6,3.6,9.5,0.635,1.57,20.9,0.42,0.686,0.554,19.33,20.2,0.614,0.622,1.0,0.193,105.56,103.5,86.25,104.0,0.525,2022-11-25
0022200284,1610612762,Utah,Jazz,UTA,jazz,240:00,115.1,114.6,118.7,124.0,-3.6,-9.5,0.609,2.15,19.2,0.314,0.58,0.446,12.685,12.6,0.531,0.565,1.0,0.201,105.56,103.5,86.25,103.0,0.475,2022-11-25
0022200285,1610612746,LA,Clippers,LAC,clippers,240:00,111.9,111.8,119.8,122.6,-8.0,-10.8,0.595,1.57,18.5,0.194,0.702,0.482,15.06,15.1,0.625,0.627,1.0,0.202,94.04,93.0,77.5,93.0,0.44,2022-11-25
0022200285,1610612743,Denver,Nuggets,DEN,nuggets,240:00,119.8,122.6,111.9,111.8,8.0,10.8,0.614,4.5,20.4,0.298,0.806,0.518,6.308,6.5,0.551,0.575,1.0,0.2,94.04,93.0,77.5,93.0,0.56,2022-11-25
0022200276,1610612754,Indiana,Pacers,IND,pacers,240:00,118.8,121.9,110.0,111.4,8.9,10.5,0.651,2.8,19.9,0.196,0.857,0.511,9.283,9.5,0.57,0.623,1.0,0.197,107.06,105.0,87.5,105.0,0.59,2022-11-25
0022200276,1610612751,Brooklyn,Nets,BKN,nets,240:00,110.0,111.4,118.8,121.9,-8.9,-10.5,0.574,1.42,19.5,0.143,0.804,0.489,17.857,18.1,0.619,0.633,1.0,0.194,107.06,105.0,87.5,105.0,0.41,2022-11-25
0022200283,1610612756,Phoenix,Suns,PHX,suns,240:00,107.5,108.0,103.0,103.0,4.5,5.0,0.595,1.92,18.3,0.313,0.611,0.471,12.943,13.0,0.523,0.549,1.0,0.201,99.74,99.5,82.92,100.0,0.561,2022-11-25
0022200283,1610612765,Detroit,Pistons,DET,pistons,240:00,103.0,103.0,107.5,108.0,-4.5,-5.0,0.538,1.11,15.1,0.389,0.688,0.529,19.184,19.2,0.473,0.515,1.0,0.2,99.74,99.5,82.92,99.0,0.439,2022-11-25
0022200273,1610612753,Orlando,Magic,ORL,magic,240:00,102.2,105.3,115.2,113.8,-13.0,-8.5,0.588,1.43,15.9,0.292,0.659,0.467,14.451,14.9,0.481,0.539,1.0,0.2,94.9,94.0,78.33,94.0,0.445,2022-11-25
0022200273,1610612755,Philadelphia,76ers,PHI,sixers,240:00,115.2,113.8,102.2,105.3,13.0,8.5,0.641,1.56,19.1,0.341,0.708,0.533,17.219,17.0,0.561,0.595,1.0,0.2,94.9,94.0,78.33,94.0,0.555,2022-11-25
0022200272,1610612766,Charlotte,Hornets,CHA,hornets,240:00,103.7,100.9,99.2,100.0,4.5,0.9,0.6,1.33,16.5,0.288,0.768,0.537,16.968,16.5,0.494,0.534,1.0,0.198,107.5,108.5,90.42,109.0,0.529,2022-11-25
0022200272,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,99.2,100.0,103.7,100.9,-4.5,-0.9,0.585,1.5,16.7,0.232,0.712,0.463,14.69,14.8,0.474,0.52,1.0,0.2,107.5,108.5,90.42,108.0,0.471,2022-11-25
0022200281,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,109.7,111.8,106.1,108.2,3.6,3.6,0.545,1.85,16.4,0.269,0.724,0.509,11.599,11.8,0.5,0.564,1.0,0.202,101.52,99.62,83.02,110.0,0.553,2022-11-25
0022200281,1610612741,Chicago,Bulls,CHI,bulls,265:00,106.1,108.2,109.7,111.8,-3.6,-3.6,0.568,1.67,16.5,0.276,0.731,0.491,13.379,13.6,0.495,0.535,1.0,0.197,101.52,99.62,83.02,110.0,0.447,2022-11-25
0022200288,1610612759,San Antonio,Spurs,SAS,spurs,240:00,129.2,129.0,128.5,132.4,0.7,-3.4,0.623,3.3,21.0,0.327,0.833,0.527,9.363,9.3,0.59,0.606,1.0,0.199,109.04,107.5,89.58,107.0,0.467,2022-11-26
0022200288,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,128.5,132.4,129.2,129.0,-0.7,3.4,0.532,1.47,17.9,0.167,0.673,0.473,15.277,15.7,0.685,0.735,1.0,0.196,109.04,107.5,89.58,108.0,0.533,2022-11-26
0022200286,1610612761,Toronto,Raptors,TOR,raptors,240:00,110.0,111.7,104.6,105.3,5.4,6.4,0.526,1.54,15.1,0.377,0.825,0.57,13.621,13.8,0.477,0.528,1.0,0.201,95.5,94.5,78.75,94.0,0.506,2022-11-26
0022200286,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,104.6,105.3,110.0,111.7,-5.4,-6.4,0.8,1.75,22.0,0.175,0.623,0.43,16.743,16.8,0.555,0.598,1.0,0.199,95.5,94.5,78.75,95.0,0.494,2022-11-26
0022200287,1610612745,Houston,Rockets,HOU,rockets,240:00,111.2,112.4,98.9,99.1,12.2,13.3,0.556,1.0,17.6,0.317,0.705,0.549,23.549,23.8,0.628,0.64,1.0,0.196,106.14,105.5,87.92,105.0,0.591,2022-11-26
0022200287,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,98.9,99.1,111.2,112.4,-12.2,-13.3,0.5,1.27,13.5,0.295,0.683,0.451,14.135,14.2,0.443,0.49,1.0,0.198,106.14,105.5,87.92,106.0,0.409,2022-11-26
0022200289,1610612756,Phoenix,Suns,PHX,suns,240:00,121.2,120.2,119.1,119.1,2.1,1.1,0.548,3.83,17.1,0.352,0.767,0.536,6.438,6.4,0.489,0.537,1.0,0.201,93.6,94.0,78.33,94.0,0.512,2022-11-26
0022200289,1610612762,Utah,Jazz,UTA,jazz,240:00,119.1,119.1,121.2,120.2,-2.1,-1.1,0.5,1.67,16.4,0.233,0.648,0.464,12.766,12.8,0.589,0.622,1.0,0.2,93.6,94.0,78.33,94.0,0.488,2022-11-26
0022200298,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,125.8,127.8,117.3,116.2,8.4,11.7,0.583,2.0,20.8,0.275,0.791,0.542,14.199,14.4,0.657,0.67,1.0,0.199,98.3,98.0,81.67,97.0,0.552,2022-11-27
0022200298,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,117.3,116.2,125.8,127.8,-8.4,-11.7,0.561,1.77,18.1,0.209,0.725,0.458,13.265,13.1,0.619,0.632,1.0,0.2,98.3,98.0,81.67,99.0,0.448,2022-11-27
0022200296,1610612752,New York,Knicks,NYK,knicks,240:00,127.9,124.2,122.5,128.3,5.3,-4.0,0.682,3.75,21.7,0.255,0.604,0.44,8.316,8.1,0.563,0.614,1.0,0.201,99.92,99.0,82.5,99.0,0.495,2022-11-27
0022200296,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,122.5,128.3,127.9,124.2,-5.3,4.0,0.696,2.91,21.1,0.396,0.745,0.56,10.614,11.1,0.547,0.584,1.0,0.196,99.92,99.0,82.5,99.0,0.505,2022-11-27
0022200295,1610612765,Detroit,Pistons,DET,pistons,240:00,94.5,101.1,106.8,109.7,-12.3,-8.6,0.389,0.88,11.6,0.306,0.681,0.49,16.09,17.2,0.506,0.52,1.0,0.194,97.48,93.0,77.5,93.0,0.429,2022-11-27
